Product ID,Product Name,Category,Sub-Category,Unit Price,Sales,row_number
OFF-AR-6123,Stanley Pens Fluorescent,Office Supplies,Art,11.31,90.48,300
OFF-PA-4149,Enermax Computer Printout Paper Premium,Office Supplies,Paper,28.47,142.35,310
OFF-PA-4160,Enermax Memo Slips Multicolor,Office Supplies,Paper,11.38,147.94,310
OFF-EN-2853,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,Envelopes,15.74,62.96,305
OFF-LA-3297,Avery Legal Exhibit Labels 5000 Label Set,Office Supplies,Labels,10.56,95.01,308
OFF-PA-5868,SanDisk Memo Slips 8.5 x 11,Office Supplies,Paper,21.12,42.24,310
OFF-AR-3466,BIC Pens Fluorescent,Office Supplies,Art,13.99,41.96,300
FUR-CH-4426,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,400.78,1603.14,303
FUR-FU-3949,Deflect-O Light Bulb Erganomic,Furniture,Furnishings,17.61,70.44,307
TEC-AC-5898,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,10.39,62.35,298
OFF-BI-3254,Avery Binder Recycled,Office Supplies,Binders,11.01,99.05,301
OFF-LA-4659,Hon File Folder Labels Alphabetical,Office Supplies,Labels,8.46,50.76,308
OFF-EN-3108,Ames Peel and Seal Recycled,Office Supplies,Envelopes,11.66,58.3,305
OFF-FA-3835,Colored Push Pins,Office Supplies,Fasteners,1.81,12.67,306
OFF-EN-4435,GlobeWeis Clasp Envelope Recycled,Office Supplies,Envelopes,8.7,43.5,305
OFF-EN-3107,Ames Manila Envelope with clear poly window,Office Supplies,Envelopes,18.82,112.92,305
FUR-FU-5731,Rubbermaid Light Bulb Black,Furniture,Furnishings,18.84,113.04,307
OFF-ST-6090,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage,78.8,78.8,312
TEC-AC-5148,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,19.99,19.99,298
OFF-AP-3369,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,59.98,119.96,299
OFF-EN-5043,Kraft Peel and Seal Set of 50,Office Supplies,Envelopes,20.49,61.47,305
OFF-ST-6230,Tenex Box Single Width,Office Supplies,Storage,8.82,44.08,312
TEC-AC-5195,Memorex Flash Drive Programmable,Technology,Accessories,27.81,83.43,298
OFF-PA-3998,Eaton Message Books 8.5 x 11,Office Supplies,Paper,24.72,98.88,310
OFF-PA-6548,Xerox 199,Office Supplies,Paper,3.42,3.42,310
OFF-AR-6114,Stanley Markers Blue,Office Supplies,Art,22.2,111.0,300
OFF-FA-5462,OIC Clamps 12 Pack,Office Supplies,Fasteners,10.18,142.46,306
FUR-BO-3632,Bush Cubix Collection Bookcases Fully Assembled,Furniture,Bookcases,220.98,441.96,302
OFF-AR-3546,Boston Pens Blue,Office Supplies,Art,14.22,85.32,300
OFF-EN-4431,GlobeWeis Business Envelopes Recycled,Office Supplies,Envelopes,14.53,58.1,305
OFF-BI-4809,Ibico Binder Covers Economy,Office Supplies,Binders,13.65,191.1,301
OFF-PA-3007,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,3.14,15.7,310
OFF-BI-6375,Wilson Jones Binder Covers Durable,Office Supplies,Binders,5.08,40.61,301
OFF-ST-5687,Rogers Box Industrial,Office Supplies,Storage,24.45,146.7,312
OFF-BI-4249,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,1.16,8.13,301
FUR-BO-5963,Sauder Forest Hills Library with Doors Woodland Oak Finish,Furniture,Bookcases,80.49,482.94,302
OFF-BI-3246,Avery Binder Covers Clear,Office Supplies,Binders,10.53,73.71,301
OFF-ST-6249,Tenex Folders Blue,Office Supplies,Storage,15.48,123.84,312
OFF-PA-4184,Enermax Parchment Paper Recycled,Office Supplies,Paper,10.2,40.8,310
OFF-ST-4031,Eldon Box Wire Frame,Office Supplies,Storage,9.33,46.65,312
FUR-FU-4019,Eldon 200 Class Desk Accessories Burgundy,Furniture,Furnishings,5.02,15.07,307
OFF-AP-4215,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances,0.81,1.62,299
OFF-BI-6403,Wilson Jones Index Tab Durable,Office Supplies,Binders,7.95,79.5,301
OFF-PA-6432,Xerox 1883,Office Supplies,Paper,21.1,84.42,310
FUR-FU-3036,Advantus Light Bulb Black,Furniture,Furnishings,8.03,72.25,307
OFF-FA-2941,Accos Clamps Assorted Sizes,Office Supplies,Fasteners,16.83,134.64,306
OFF-AR-5928,Sanford Pocket Accent Highlighters,Office Supplies,Art,1.6,3.2,300
TEC-AC-5238,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,39.99,199.95,298
OFF-FA-6193,Stockwell Push Pins 12 Pack,Office Supplies,Fasteners,13.41,93.87,306
OFF-PA-6435,Xerox 1886,Office Supplies,Paper,38.32,76.64,310
OFF-BI-3720,Cardinal Binder Clear,Office Supplies,Binders,13.29,66.45,301
FUR-FU-6297,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,12.99,12.99,307
OFF-PA-6561,Xerox 200,Office Supplies,Paper,6.48,19.44,310
OFF-PA-6576,Xerox 213,Office Supplies,Paper,5.18,10.37,310
OFF-BI-4811,Ibico Binder Clear,Office Supplies,Binders,14.94,104.58,301
TEC-MA-5000,Konica Calculator White,Technology,Machines,45.04,315.25,309
FUR-FU-4104,Eldon Stacking Tray Erganomic,Furniture,Furnishings,20.08,80.32,307
OFF-PA-6081,Southworth 100% Résumé Paper 24lb.,Office Supplies,Paper,7.78,7.78,310
OFF-BI-2918,Acco Index Tab Durable,Office Supplies,Binders,8.94,71.52,301
OFF-PA-6612,Xerox Memo Slips Recycled,Office Supplies,Paper,13.44,53.76,310
TEC-AC-5178,Maxell 4.7GB DVD-R,Technology,Accessories,22.7,158.93,298
FUR-FU-3937,Deflect-o DuraMat Lighweight Studded Beveled Mat for Low Pile Carpeting,Furniture,Furnishings,42.65,85.3,307
FUR-FU-2858,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,19.98,39.96,307
FUR-BO-5527,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,120.98,362.94,302
OFF-LA-4663,Hon Legal Exhibit Labels Adjustable,Office Supplies,Labels,8.76,70.08,308
OFF-PA-4183,Enermax Parchment Paper Premium,Office Supplies,Paper,15.39,215.46,310
OFF-PA-6526,Xerox 197,Office Supplies,Paper,30.98,123.92,310
OFF-FA-2952,Accos Rubber Bands Assorted Sizes,Office Supplies,Fasteners,14.13,70.65,306
OFF-AR-3533,Boston Highlighters Fluorescent,Office Supplies,Art,20.13,100.65,300
OFF-AR-3465,BIC Pens Easy-Erase,Office Supplies,Art,14.55,101.85,300
OFF-PA-6609,Xerox Memo Slips 8.5 x 11,Office Supplies,Paper,17.67,35.34,310
OFF-PA-5892,SanDisk Parchment Paper Premium,Office Supplies,Paper,6.68,53.47,310
TEC-PH-3382,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,Phones,7.02,21.07,311
FUR-FU-2870,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,7.46,22.38,307
OFF-FA-2961,Accos Thumb Tacks Bulk Pack,Office Supplies,Fasteners,9.12,45.6,306
FUR-FU-6232,Tenex Carpeted Granite-Look or Clear Contemporary Contour Shape Chair Mats,Furniture,Furnishings,28.28,56.57,307
OFF-FA-2945,Accos Paper Clips Bulk Pack,Office Supplies,Fasteners,14.16,56.64,306
OFF-FA-3045,Advantus Paper Clips Bulk Pack,Office Supplies,Fasteners,12.66,63.32,306
FUR-FU-6226,Tenex Antistatic Computer Chair Mats,Furniture,Furnishings,68.39,341.96,307
OFF-AR-6122,Stanley Pens Easy-Erase,Office Supplies,Art,10.32,41.28,300
OFF-FA-6206,Stockwell Thumb Tacks Assorted Sizes,Office Supplies,Fasteners,10.98,65.88,306
OFF-FA-2954,Accos Rubber Bands Metal,Office Supplies,Fasteners,16.8,218.4,306
TEC-PH-5581,PayAnywhere Card Reader,Technology,Phones,7.99,39.96,311
FUR-FU-4047,Eldon Expressions Desk Accessory Wood Pencil Holder Oak,Furniture,Furnishings,7.72,30.88,307
OFF-BI-4342,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,179.18,895.92,301
FUR-FU-4759,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,42.94,214.7,307
OFF-EN-6326,"Tyvek Interoffice Envelopes 9 1/2"" x 12 1/2"" 100/Box",Office Supplies,Envelopes,60.98,304.9,305
OFF-AR-5910,Sanford Highlighters Blue,Office Supplies,Art,15.75,126.0,300
FUR-FU-6356,Westinghouse Mesh Shade Clip-On Gooseneck Lamp Black,Furniture,Furnishings,14.14,28.28,307
OFF-AR-5328,Newell 348,Office Supplies,Art,2.62,7.87,300
OFF-AR-5909,Sanford EarthWrite Recycled Pencils Medium Soft #2,Office Supplies,Art,2.1,4.2,300
TEC-MA-5557,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,449.95,1349.85,309
TEC-PH-5658,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,Technology,Phones,79.99,239.97,311
OFF-BI-4354,GBC Poly Designer Binding Covers,Office Supplies,Binders,16.74,83.7,301
OFF-EN-4438,GlobeWeis Clasp Envelope with clear poly window,Office Supplies,Envelopes,8.96,80.64,305
OFF-AR-5585,Peel-Off China Markers,Office Supplies,Art,7.94,23.83,300
OFF-PA-6623,Xerox Parchment Paper Premium,Office Supplies,Paper,13.26,39.78,310
TEC-AC-5106,Logitech G35 7.1-Channel Surround Sound Headset,Technology,Accessories,129.99,389.97,298
OFF-BI-6379,Wilson Jones Binder Durable,Office Supplies,Binders,14.52,101.64,301
OFF-AP-2855,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Office Supplies,Appliances,208.16,416.32,299
OFF-EN-5041,Kraft Peel and Seal Recycled,Office Supplies,Envelopes,19.29,173.61,305
OFF-BI-3742,Cardinal Slant-D Ring Binders,Office Supplies,Binders,8.69,60.83,301
OFF-BI-3247,Avery Binder Covers Durable,Office Supplies,Binders,12.57,125.7,301
OFF-EN-3672,Cameo Manila Envelope with clear poly window,Office Supplies,Envelopes,30.54,122.16,305
OFF-FA-3074,Advantus Thumb Tacks Bulk Pack,Office Supplies,Fasteners,13.59,95.13,306
OFF-EN-4914,Jiffy Mailers Recycled,Office Supplies,Envelopes,23.98,119.9,305
OFF-LA-3203,Avery 484,Office Supplies,Labels,2.3,9.22,308
TEC-AC-4948,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,5.95,5.95,298
OFF-ST-3399,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,35.48,212.88,312
OFF-FA-6194,Stockwell Push Pins Assorted Sizes,Office Supplies,Fasteners,6.06,36.35,306
FUR-FU-4757,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,31.48,94.43,307
OFF-PA-5593,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,11.48,91.84,310
OFF-SU-6178,Stiletto Shears Serrated,Office Supplies,Supplies,40.31,120.93,313
OFF-LA-3313,Avery Removable Labels Laser Printer Compatible,Office Supplies,Labels,10.74,42.96,308
FUR-TA-3560,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,348.21,1044.63,314
OFF-FA-5471,OIC Push Pins 12 Pack,Office Supplies,Fasteners,14.34,129.06,306
OFF-FA-3063,Advantus Rubber Bands Metal,Office Supplies,Fasteners,16.71,100.26,306
FUR-CH-5425,Office Star - Contemporary Task Swivel chair with 2-way adjustable arms Plum,Furniture,Chairs,104.78,419.14,303
TEC-PH-3154,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones,13.56,40.68,311
OFF-LA-5403,Novimex Shipping Labels Adjustable,Office Supplies,Labels,8.88,71.04,308
TEC-AC-5280,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,90.0,450.0,298
TEC-AC-4799,Hypercom P1300 Pinpad,Technology,Accessories,50.4,100.8,298
OFF-ST-6231,Tenex Box Wire Frame,Office Supplies,Storage,14.01,56.05,312
OFF-PA-4001,Eaton Message Books Recycled,Office Supplies,Paper,20.49,102.45,310
OFF-AP-4216,Eureka Hand Vacuum Bagless,Office Supplies,Appliances,49.43,197.72,299
OFF-EN-5023,Kraft Business Envelopes Security-Tint,Office Supplies,Envelopes,14.8,59.18,305
OFF-EN-4919,Jiffy Manila Envelope Security-Tint,Office Supplies,Envelopes,28.41,142.05,305
OFF-LA-5377,Novimex Color Coded Labels Laser Printer Compatible,Office Supplies,Labels,12.42,62.1,308
OFF-AR-3496,Binney & Smith Pens Easy-Erase,Office Supplies,Art,12.21,48.84,300
OFF-PA-6520,Xerox 1964,Office Supplies,Paper,22.84,182.72,310
OFF-BI-6374,Wilson Jones Binder Covers Clear,Office Supplies,Binders,10.65,42.6,301
OFF-LA-6030,Smead Color Coded Labels Laser Printer Compatible,Office Supplies,Labels,13.05,39.15,308
FUR-TA-3434,Bevis Traditional Conference Table Top Plinth Base,Furniture,Tables,200.02,400.03,314
OFF-ST-5596,Personal Folder Holder Ebony,Office Supplies,Storage,11.21,33.63,312
FUR-BO-5531,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Bookcases,136.67,956.66,302
OFF-AR-3521,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,25.98,181.86,300
TEC-PH-4883,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,35.99,107.98,311
TEC-PH-4896,Jabra Supreme Plus Driver Edition Headset,Technology,Phones,71.99,359.97,311
FUR-TA-3424,Bevis Rectangular Conference Tables,Furniture,Tables,87.59,350.35,314
TEC-PH-5535,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,29.99,59.98,311
OFF-LA-3298,Avery Legal Exhibit Labels Adjustable,Office Supplies,Labels,9.24,46.2,308
OFF-EN-5028,Kraft Clasp Envelope with clear poly window,Office Supplies,Envelopes,11.29,112.86,305
OFF-PA-4162,Enermax Memo Slips Recycled,Office Supplies,Paper,15.57,31.14,310
OFF-BI-3252,Avery Binder Durable,Office Supplies,Binders,14.4,86.4,301
OFF-FA-2955,Accos Staples 12 Pack,Office Supplies,Fasteners,10.38,51.9,306
OFF-BI-6219,Surelock Post Binders,Office Supplies,Binders,9.17,18.34,301
TEC-AC-5182,Maxell 74 Minute CDR 10/Pack,Technology,Accessories,9.78,68.46,298
OFF-ST-6291,Tennsco Lockers Gray,Office Supplies,Storage,16.78,100.7,312
TEC-AC-4875,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,30.19,90.57,298
OFF-LA-4538,Harbour Creations Legal Exhibit Labels Adjustable,Office Supplies,Labels,8.85,61.95,308
OFF-FA-3021,Advantus Clamps Bulk Pack,Office Supplies,Fasteners,12.86,90.02,306
OFF-ST-6025,Smead Box Single Width,Office Supplies,Storage,9.72,77.76,312
OFF-EN-5667,Recycled Interoffice Envelopes with Re-Use-A-Seal Closure 10 x 13,Office Supplies,Envelopes,13.66,40.97,305
OFF-BI-2939,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,1.12,3.37,301
OFF-PA-4161,Enermax Memo Slips Premium,Office Supplies,Paper,15.66,62.64,310
TEC-PH-6365,Wilson Electronics DB Pro Signal Booster,Technology,Phones,286.4,572.8,311
OFF-PA-3991,Eaton Computer Printout Paper Multicolor,Office Supplies,Paper,27.96,111.84,310
OFF-FA-5463,OIC Clamps Assorted Sizes,Office Supplies,Fasteners,17.22,68.88,306
OFF-FA-6205,Stockwell Thumb Tacks 12 Pack,Office Supplies,Fasteners,5.03,35.2,306
TEC-PH-5256,Motorola L703CM,Technology,Phones,124.79,623.96,311
OFF-BI-5644,Presstex Flexible Ring Binders,Office Supplies,Binders,1.37,4.1,301
OFF-PA-6616,Xerox Message Books Recycled,Office Supplies,Paper,20.28,162.24,310
OFF-LA-3320,Avery Shipping Labels 5000 Label Set,Office Supplies,Labels,8.16,57.12,308
OFF-ST-4028,Eldon Box Blue,Office Supplies,Storage,10.26,61.56,312
OFF-FA-6198,Stockwell Rubber Bands Assorted Sizes,Office Supplies,Fasteners,13.98,41.94,306
OFF-AR-6323,Turquoise Lead Holder with Pocket Clip,Office Supplies,Art,6.7,6.7,300
OFF-BI-4339,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,49.79,398.35,301
FUR-BO-5522,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,120.98,241.96,302
OFF-BI-2917,Acco Index Tab Clear,Office Supplies,Binders,8.04,48.24,301
OFF-BI-2914,Acco Hole Reinforcements Economy,Office Supplies,Binders,6.66,26.64,301
OFF-FA-5470,OIC Paper Clips Metal,Office Supplies,Fasteners,14.55,72.75,306
TEC-MA-3603,Brother MFC-9340CDW LED All-In-One Printer Copier Scanner,Technology,Machines,114.0,341.99,309
OFF-AP-4714,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Office Supplies,Appliances,15.34,92.06,299
OFF-LA-3261,Avery Color Coded Labels Adjustable,Office Supplies,Labels,11.19,33.57,308
OFF-LA-4679,Hon Removable Labels Adjustable,Office Supplies,Labels,10.65,74.55,308
OFF-BI-3721,Cardinal Binder Durable,Office Supplies,Binders,13.8,110.38,301
OFF-FA-5465,OIC Clamps Metal,Office Supplies,Fasteners,19.89,99.45,306
TEC-PH-5157,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,36.74,36.74,311
OFF-PA-6568,Xerox 206,Office Supplies,Paper,5.18,5.18,310
OFF-LA-5391,Novimex Removable Labels 5000 Label Set,Office Supplies,Labels,9.87,49.35,308
OFF-PA-6592,Xerox 228,Office Supplies,Paper,6.48,12.96,310
OFF-FA-3052,Advantus Push Pins,Office Supplies,Fasteners,1.74,6.98,306
OFF-FA-2962,Accos Thumb Tacks Metal,Office Supplies,Fasteners,13.8,27.6,306
OFF-PA-6538,Xerox 1980,Office Supplies,Paper,4.28,25.68,310
OFF-BI-5333,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,1.37,5.48,301
OFF-SU-4982,Kleencut Ruler High Speed,Office Supplies,Supplies,13.56,54.24,313
OFF-LA-3263,Avery Color Coded Labels Laser Printer Compatible,Office Supplies,Labels,13.29,106.32,308
OFF-LA-5405,Novimex Shipping Labels Laser Printer Compatible,Office Supplies,Labels,7.32,43.92,308
OFF-SU-4127,Elite Scissors Easy Grip,Office Supplies,Supplies,16.1,128.8,313
TEC-PH-3165,AT&T CL2909,Technology,Phones,75.59,151.19,311
OFF-LA-3312,Avery Removable Labels Alphabetical,Office Supplies,Labels,10.56,73.92,308
OFF-EN-5075,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,2.13,12.77,305
OFF-FA-6190,Stockwell Paper Clips Bulk Pack,Office Supplies,Fasteners,13.62,68.1,306
OFF-SU-4125,Elite Ruler Serrated,Office Supplies,Supplies,10.5,94.5,313
TEC-PH-3171,Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting Black/Silver,Technology,Phones,164.99,494.97,311
OFF-AP-4254,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances,54.27,325.63,299
OFF-FA-6197,Stockwell Rubber Bands 12 Pack,Office Supplies,Fasteners,14.01,70.06,306
OFF-BI-4248,Fellowes Binding Cases,Office Supplies,Binders,9.36,37.44,301
OFF-LA-3221,Avery 50,Office Supplies,Labels,12.53,25.06,308
OFF-SU-4119,Elite Box Cutter Steel,Office Supplies,Supplies,30.86,92.58,313
TEC-CO-5989,Sharp AL-1530CS Digital Copier,Technology,Copiers,299.99,1199.98,304
FUR-FU-5983,"Seth Thomas 13 1/2"" Wall Clock",Furniture,Furnishings,14.22,71.12,307
OFF-AR-5927,Sanford Pens Water Color,Office Supplies,Art,14.28,42.84,300
TEC-PH-5662,RCA Visys Integrated PBX 8-Line Router,Technology,Phones,53.59,321.55,311
OFF-LA-6027,Smead Color Coded Labels 5000 Label Set,Office Supplies,Labels,13.44,94.08,308
OFF-LA-4529,Harbour Creations Color Coded Labels Laser Printer Compatible,Office Supplies,Labels,12.9,51.6,308
OFF-EN-2851,#10 Self-Seal White Envelopes,Office Supplies,Envelopes,8.87,8.87,305
OFF-LA-4554,Harbour Creations Shipping Labels Alphabetical,Office Supplies,Labels,11.28,56.4,308
FUR-FU-3026,Advantus Clock Erganomic,Furniture,Furnishings,50.01,100.02,307
FUR-FU-6285,"Tenex V2T-RE Standard Weight Series Chair Mat 45"" x 53"" Lip 25"" x 12""",Furniture,Furnishings,56.78,113.57,307
OFF-FA-2950,Accos Push Pins Metal,Office Supplies,Fasteners,14.64,58.56,306
OFF-LA-3321,Avery Shipping Labels Adjustable,Office Supplies,Labels,6.5,32.5,308
OFF-BI-2923,"Acco Pressboard Covers with Storage Hooks 14 7/8"" x 11"" Dark Blue",Office Supplies,Binders,3.05,6.1,301
OFF-BI-3293,Avery Index Tab Clear,Office Supplies,Binders,6.33,50.64,301
OFF-FA-5472,OIC Push Pins Assorted Sizes,Office Supplies,Fasteners,12.36,49.44,306
OFF-ST-2861,24 Capacity Maxi Data Binder Racks Pearl,Office Supplies,Storage,210.55,421.1,312
TEC-PH-4901,Jensen SMPS-640 - speaker phone,Technology,Phones,45.98,137.94,311
TEC-AC-4788,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,14.5,43.5,298
FUR-FU-4230,"Executive Impressions 14""",Furniture,Furnishings,22.23,111.15,307
OFF-EN-4238,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,5.41,48.69,305
OFF-BI-6380,Wilson Jones Binder Economy,Office Supplies,Binders,13.02,78.12,301
OFF-LA-6037,Smead File Folder Labels Laser Printer Compatible,Office Supplies,Labels,8.88,71.04,308
OFF-LA-4540,Harbour Creations Legal Exhibit Labels Laser Printer Compatible,Office Supplies,Labels,10.95,54.75,308
OFF-PA-6480,Xerox 1927,Office Supplies,Paper,3.42,20.54,310
OFF-BI-4810,Ibico Binder Covers Recycled,Office Supplies,Binders,14.01,140.1,301
TEC-AC-5191,Memorex 25GB 6X Branded Blu-Ray Recordable Disc 15/Pack,Technology,Accessories,13.59,40.78,298
OFF-LA-3271,Avery File Folder Labels 5000 Label Set,Office Supplies,Labels,9.51,57.06,308
FUR-TA-5792,SAFCO PlanMaster Heigh-Adjustable Drafting Table Base 43w x 30d x 30-37h Black,Furniture,Tables,209.67,1048.35,314
OFF-AP-4279,Fellowes Premier Superior Surge Suppressor 10-Outlet With Phone and Remote,Office Supplies,Appliances,48.92,146.76,299
OFF-PA-4006,Eaton Parchment Paper Multicolor,Office Supplies,Paper,14.88,89.28,310
FUR-FU-6259,Tenex Light Bulb Durable,Furniture,Furnishings,15.96,47.88,307
FUR-FU-3037,Advantus Light Bulb Duo Pack,Furniture,Furnishings,13.42,67.1,307
OFF-AR-5926,Sanford Pens Fluorescent,Office Supplies,Art,12.36,148.32,300
TEC-MA-6071,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines,168.76,506.28,309
TEC-PH-4459,Grandstream GXP2100 Mainstream Business Phone,Technology,Phones,61.19,244.77,311
FUR-FU-2862,24-Hour Round Wall Clock,Furniture,Furnishings,15.98,159.84,307
OFF-BI-4828,Ibico Index Tab Clear,Office Supplies,Binders,8.37,58.59,301
TEC-MA-5083,Lexmark S315 Color Inkjet Printer,Technology,Machines,30.0,59.99,309
FUR-FU-3882,"Dana Fluorescent Magnifying Lamp White 36""",Furniture,Furnishings,20.39,40.78,307
OFF-ST-3079,Akro-Mils 12-Gallon Tote,Office Supplies,Storage,7.94,39.72,312
FUR-FU-4091,Eldon Regeneration Recycled Desk Accessories Black,Furniture,Furnishings,3.87,15.49,307
OFF-LA-5392,Novimex Removable Labels Adjustable,Office Supplies,Labels,10.26,71.82,308
OFF-AP-4715,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Office Supplies,Appliances,275.37,1927.59,299
TEC-PH-5565,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Technology,Phones,149.99,449.97,311
OFF-FA-2959,Accos Thumb Tacks 12 Pack,Office Supplies,Fasteners,8.74,69.92,306
OFF-BI-3736,Cardinal Hole Reinforcements Recycled,Office Supplies,Binders,5.7,34.2,301
OFF-AR-4332,Fluorescent Highlighters by Dixon,Office Supplies,Art,3.98,23.88,300
OFF-EN-4904,Jiffy Business Envelopes Security-Tint,Office Supplies,Envelopes,15.96,111.72,305
FUR-FU-5987,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,20.28,60.84,307
OFF-AR-5551,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art,21.98,87.92,300
OFF-BI-2928,"Acco PRESSTEX Data Binder with Storage Hooks Dark Blue 9 1/2"" X 11""",Office Supplies,Binders,1.61,4.84,301
OFF-BI-4275,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,310.39,931.18,301
OFF-EN-6324,Tyvek  Top-Opening Peel & Seel  Envelopes Gray,Office Supplies,Envelopes,35.94,287.52,305
OFF-SU-4311,Fiskars Ruler Easy Grip,Office Supplies,Supplies,16.05,96.3,313
TEC-MA-4596,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines,199.04,597.13,309
OFF-ST-4029,Eldon Box Industrial,Office Supplies,Storage,7.16,35.8,312
OFF-EN-4433,GlobeWeis Business Envelopes Set of 50,Office Supplies,Envelopes,17.34,34.68,305
OFF-LA-4696,Hon Shipping Labels Laser Printer Compatible,Office Supplies,Labels,11.37,102.33,308
OFF-AR-5311,Newell 332,Office Supplies,Art,2.94,20.58,300
OFF-PA-6446,Xerox 1896,Office Supplies,Paper,9.99,19.98,310
OFF-AR-5915,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,2.84,2.84,300
TEC-PH-5088,LG G2,Technology,Phones,299.99,1499.97,311
OFF-LA-3225,Avery 503,Office Supplies,Labels,10.35,41.4,308
OFF-LA-4693,Hon Shipping Labels 5000 Label Set,Office Supplies,Labels,10.58,63.5,308
OFF-FA-2940,Accos Clamps 12 Pack,Office Supplies,Fasteners,18.81,112.86,306
TEC-AC-4946,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,16.95,16.95,298
OFF-LA-4542,Harbour Creations Removable Labels Adjustable,Office Supplies,Labels,8.25,82.5,308
OFF-SU-6171,Stiletto Ruler Steel,Office Supplies,Supplies,14.28,42.84,313
FUR-TA-3411,Bevis 44 x 96 Conference Tables,Furniture,Tables,205.9,1441.3,314
OFF-ST-6023,Smead Box Blue,Office Supplies,Storage,7.18,43.08,312
OFF-AR-5924,Sanford Pens Blue,Office Supplies,Art,11.1,55.5,300
OFF-BI-3739,Cardinal Index Tab Economy,Office Supplies,Binders,8.76,78.84,301
TEC-CO-3702,Canon PC940 Copier,Technology,Copiers,269.99,1079.98,304
OFF-LA-3315,Avery Round Labels Adjustable,Office Supplies,Labels,5.04,35.28,308
OFF-LA-3193,Avery 475,Office Supplies,Labels,14.8,44.4,308
OFF-FA-5484,OIC Thumb Tacks 12 Pack,Office Supplies,Fasteners,9.0,45.0,306
OFF-AR-5297,Newell 32,Office Supplies,Art,2.88,8.64,300
OFF-FA-3075,Advantus Thumb Tacks Metal,Office Supplies,Fasteners,13.71,41.13,306
OFF-AR-3970,Dixon Prang Watercolor Pencils 10-Color Set with Brush,Office Supplies,Art,3.41,3.41,300
OFF-BI-3318,Avery Round Ring Poly Binders,Office Supplies,Binders,2.27,4.54,301
